close,epoch,high,low,open
3055.781,1770128100,3060.626,3053.829,3057.012
3060.302,1770129000,3061.137,3055.788,3055.788
3065.87,1770129900,3065.87,3060.305,3060.305
3060.371,1770130800,3067.189,3059.682,3065.872
3061.466,1770131700,3062.191,3057.546,3060.372
3066.865,1770132600,3066.865,3061.471,3061.471
3065.66,1770133500,3068.029,3064.188,3066.877
3064.716,1770134400,3071.054,3064.456,3065.673
3064.52,1770135300,3066.318,3060.494,3064.72
3068.055,1770136200,3068.802,3064.522,3064.522
3065.47,1770137100,3070.334,3064.099,3068.058
3064.888,1770138000,3065.653,3061.972,3065.476
3070.307,1770138900,3070.307,3064.894,3064.894
3075.844,1770139800,3075.844,3070.32,3070.32
3071.083,1770140700,3077.357,3070.134,3075.846
3074.723,1770141600,3074.723,3070.908,3071.087
3073.363,1770142500,3075.225,3070.781,3074.735
3069.505,1770143400,3073.613,3068.815,3073.367
3074.923,1770144300,3074.923,3069.511,3069.511
3069.159,1770145200,3075.08,3066.724,3074.924
3072.749,1770146100,3072.749,3068.658,3069.161
3069.074,1770147000,3074.92,3067.003,3072.75
3066.518,1770147900,3070.356,3064.814,3069.082
3072.008,1770148800,3072.008,3066.524,3066.524
3077.446,1770149700,3077.446,3072.013,3072.013
3079.302,1770150600,3081.375,3077.451,3077.451
3084.912,1770151500,3084.912,3079.307,3079.307
3084.104,1770152400,3087.083,3081.748,3084.918
3087.15,1770153300,3087.202,3084.109,3084.109
3089.95,1770154200,3090.282,3087.154,3087.154
3092.976,1770155100,3092.976,3089.265,3089.957
3089.938,1770156000,3096.599,3088.316,3092.976
3095.548,1770156900,3095.548,3089.949,3089.949
3094.83,1770157800,3096.088,3089.793,3095.561
3100.446,1770158700,3100.446,3094.833,3094.833
3106.154,1770159600,3106.154,3100.454,3100.454
3103.999,1770160500,3110.325,3102.603,3106.159
3095.098,1770161400,3105.056,3093.407,3104.0
3094.984,1770162300,3096.961,3091.336,3095.108
3100.804,1770163200,3100.804,3094.985,3094.985
3093.612,1770164100,3101.903,3093.292,3100.811
3095.946,1770165000,3097.378,3093.616,3093.616
3094.918,1770165900,3098.406,3094.883,3095.949
3095.925,1770166800,3095.925,3091.457,3094.923
3101.685,1770167700,3101.685,3095.925,3095.925
3098.214,1770168600,3102.184,3093.854,3101.698
3098.265,1770169500,3100.547,3096.488,3098.218
3099.041,1770170400,3101.871,3097.27,3098.27
3097.442,1770171300,3100.061,3095.579,3099.047
3103.138,1770172200,3103.138,3097.455,3097.455
3101.638,1770173100,3105.912,3099.177,3103.146
3096.231,1770174000,3103.683,3095.411,3101.646
3095.601,1770174900,3098.725,3092.434,3096.238
3094.164,1770175800,3096.681,3090.27,3095.614
3099.624,1770176700,3099.624,3094.168,3094.168
3101.018,1770177600,3104.355,3099.641,3099.641
3100.303,1770178500,3103.894,3097.919,3101.027
3104.93,1770179400,3105.708,3100.308,3100.308
3110.543,1770180300,3110.543,3104.931,3104.931
3110.69,1770181200,3112.761,3107.615,3110.55
3115.227,1770182100,3116.23,3110.697,3110.697
3100.476,1770183000,3115.298,3098.385,3115.236
3106.165,1770183900,3106.165,3100.491,3100.491
3106.959,1770184800,3109.585,3106.119,3106.179
3096.785,1770185700,3107.018,3096.118,3106.964
3095.184,1770186600,3096.966,3092.496,3096.791
3096.205,1770187500,3096.205,3091.284,3095.193
3099.698,1770188400,3099.698,3096.209,3096.209
3103.921,1770189300,3103.921,3099.711,3099.711
3109.468,1770190200,3109.468,3103.932,3103.932
3107.08,1770191100,3112.939,3106.913,3109.469
3104.4,1770192000,3108.423,3101.907,3107.088
3102.19,1770192900,3106.366,3100.173,3104.402
3102.26,1770193800,3102.49,3098.595,3102.206
3103.875,1770194700,3103.875,3099.007,3102.262
3091.012,1770195600,3105.304,3090.92,3103.877
3081.255,1770196500,3091.449,3080.69,3091.015
3086.671,1770197400,3086.671,3081.265,3081.265
3077.841,1770198300,3086.763,3076.655,3086.678
3071.578,1770199200,3080.939,3070.364,3077.841
3075.112,1770200100,3076.917,3071.587,3071.587
3068.745,1770201000,3075.384,3065.834,3075.116
3069.304,1770201900,3069.304,3064.437,3068.748
3073.018,1770202800,3073.018,3068.345,3069.313
3077.771,1770203700,3077.771,3072.791,3073.02
3079.013,1770204600,3083.069,3077.776,3077.776
3081.335,1770205500,3081.335,3075.692,3079.014
3085.355,1770206400,3085.631,3081.337,3081.337
3086.634,1770207300,3086.634,3081.519,3085.364
3086.387,1770208200,3087.087,3082.669,3086.642
3082.085,1770209100,3086.999,3078.827,3086.399
3077.555,1770210000,3085.227,3077.522,3082.085
3069.459,1770210900,3078.763,3068.521,3077.561
3056.625,1770211800,3069.49,3054.887,3069.461
3056.657,1770212700,3058.964,3055.861,3056.628
3057.143,1770213600,3059.951,3056.465,3056.665
3047.227,1770214500,3057.679,3045.33,3057.146
3048.887,1770215400,3048.887,3045.206,3047.24
3046.573,1770216300,3049.737,3042.104,3048.893
3034.589,1770217200,3046.639,3034.21,3046.578
3025.27,1770218100,3034.919,3024.799,3034.599
3030.62,1770219000,3030.62,3025.28,3025.28
3026.321,1770219900,3031.577,3022.097,3030.627
3031.792,1770220800,3031.792,3026.33,3026.33
3025.975,1770221700,3034.202,3025.599,3031.793
3031.331,1770222600,3031.331,3025.977,3025.977
3033.566,1770223500,3034.342,3031.162,3031.339
3031.567,1770224400,3034.874,3029.453,3033.569
3037.093,1770225300,3037.093,3031.571,3031.571
3034.704,1770226200,3041.391,3034.16,3037.097
3036.2,1770227100,3039.143,3034.709,3034.709
3037.661,1770228000,3038.531,3034.676,3036.203
3042.948,1770228900,3042.948,3037.665,3037.665
3034.464,1770229800,3046.394,3033.339,3042.956
3036.623,1770230700,3038.587,3034.471,3034.471
3026.322,1770231600,3039.464,3025.561,3036.624
3025.412,1770232500,3027.484,3023.277,3026.328
3016.216,1770233400,3026.664,3014.71,3025.42
3012.321,1770234300,3018.738,3011.096,3016.231
3014.511,1770235200,3015.684,3012.326,3012.326
3013.835,1770236100,3016.746,3012.828,3014.516
3008.331,1770237000,3017.523,3007.674,3013.837
3013.987,1770237900,3013.987,3008.345,3008.345
3018.47,1770238800,3018.47,3013.994,3013.994
3023.82,1770239700,3023.82,3018.473,3018.473
3027.037,1770240600,3027.037,3023.822,3023.822
3024.077,1770241500,3028.253,3023.626,3027.041
3013.213,1770242400,3024.929,3011.117,3024.084
3010.83,1770243300,3017.441,3010.303,3013.217
3015.817,1770244200,3015.817,3010.837,3010.837
3017.117,1770245100,3018.003,3014.025,3015.821
3015.513,1770246000,3017.791,3011.99,3017.128
3020.019,1770246900,3020.019,3015.27,3015.517
3023.045,1770247800,3023.045,3018.167,3020.023
3018.35,1770248700,3023.447,3015.107,3023.047
3023.161,1770249600,3023.161,3018.329,3018.367
3028.551,1770250500,3028.551,3023.164,3023.164
3034.102,1770251400,3034.102,3028.562,3028.562
3034.854,1770252300,3035.437,3030.671,3034.107
3034.687,1770253200,3038.252,3033.576,3034.861
3031.28,1770254100,3034.933,3028.209,3034.688
3032.337,1770255000,3033.956,3031.108,3031.285
3032.223,1770255900,3032.791,3029.294,3032.344
3037.7,1770256800,3037.7,3032.23,3032.23
3036.534,1770257700,3040.672,3034.95,3037.712
3033.913,1770258600,3041.243,3033.511,3036.534
3029.753,1770259500,3035.365,3028.063,3033.915
3032.559,1770260400,3032.559,3027.55,3029.759
3037.62,1770261300,3037.62,3032.56,3032.56
3042.146,1770262200,3042.146,3037.623,3037.623
3040.845,1770263100,3044.885,3039.961,3042.146
3041.546,1770264000,3044.0,3039.371,3040.845
3047.072,1770264900,3047.072,3041.556,3041.556
3052.363,1770265800,3052.363,3047.077,3047.077
3056.532,1770266700,3056.889,3052.369,3052.369
3059.014,1770267600,3059.553,3056.362,3056.535
3060.792,1770268500,3060.792,3055.994,3059.021
3061.718,1770269400,3061.718,3056.397,3060.793
3065.834,1770270300,3065.834,3061.722,3061.722
3057.586,1770271200,3067.99,3056.724,3065.846
3054.052,1770272100,3058.572,3052.481,3057.598
3043.844,1770273000,3055.317,3042.732,3054.064
3045.478,1770273900,3045.482,3041.911,3043.845
3048.962,1770274800,3048.962,3045.205,3045.491
3054.431,1770275700,3054.431,3048.965,3048.965
3054.933,1770276600,3054.934,3050.008,3054.432
3060.145,1770277500,3060.145,3054.943,3054.943
3058.089,1770278400,3060.532,3055.11,3060.147
3053.712,1770279300,3059.061,3050.006,3058.097
3052.84,1770280200,3054.41,3049.418,3053.723
3049.523,1770281100,3057.462,3049.393,3052.843
3051.724,1770282000,3051.724,3049.207,3049.524
3048.326,1770282900,3053.394,3046.248,3051.73
3053.656,1770283800,3053.656,3048.339,3048.339
3048.749,1770284700,3053.699,3044.441,3053.66
3048.949,1770285600,3053.71,3048.454,3048.754
3053.756,1770286500,3053.756,3048.954,3048.954
3042.13,1770287400,3054.642,3040.208,3053.765
3040.374,1770288300,3042.413,3035.35,3042.135
3041.971,1770289200,3041.971,3038.871,3040.376
3041.821,1770290100,3044.15,3039.484,3041.985
3039.126,1770291000,3044.868,3039.017,3041.829
3034.998,1770291900,3041.022,3034.344,3039.135
3040.287,1770292800,3040.287,3035.005,3035.005
3045.043,1770293700,3045.043,3040.303,3040.303
3038.064,1770294600,3045.253,3035.556,3045.049
3043.493,1770295500,3043.493,3038.068,3038.068
3043.395,1770296400,3043.581,3040.305,3043.5
3045.633,1770297300,3048.13,3043.403,3043.403
3040.931,1770298200,3047.897,3040.392,3045.636
3039.695,1770299100,3042.964,3036.31,3040.94
3026.382,1770300000,3040.982,3023.882,3039.705
3030.98,1770300900,3031.499,3026.393,3026.393
3035.946,1770301800,3035.946,3030.98,3030.98
3034.436,1770302700,3036.938,3029.702,3035.948
3038.763,1770303600,3038.763,3034.446,3034.446
3041.406,1770304500,3043.098,3038.778,3038.778
3040.54,1770305400,3043.094,3037.754,3041.407
3046.239,1770306300,3046.239,3040.544,3040.544
3051.284,1770307200,3051.284,3046.244,3046.244
3051.031,1770308100,3055.592,3050.772,3051.293
3050.09,1770309000,3055.085,3049.051,3051.036
3040.839,1770309900,3050.803,3039.54,3050.1
3041.237,1770310800,3042.55,3038.874,3040.839
3045.874,1770311700,3045.874,3041.253,3041.253
3041.026,1770312600,3045.953,3037.252,3045.879
3041.786,1770313500,3045.249,3040.372,3041.028
3042.813,1770314400,3045.427,3041.79,3041.79
3043.451,1770315300,3046.423,3041.531,3042.817
3048.941,1770316200,3048.941,3043.466,3043.466
3050.424,1770317100,3051.249,3048.234,3048.944
3053.02,1770318000,3053.811,3050.425,3050.425
3053.974,1770318900,3054.859,3051.438,3053.03
3053.536,1770319800,3053.982,3049.558,3053.975
3051.846,1770320700,3057.218,3050.0,3053.543
3046.202,1770321600,3056.611,3046.111,3051.856
3042.906,1770322500,3047.914,3042.447,3046.209
3040.924,1770323400,3044.458,3038.673,3042.908
3040.146,1770324300,3044.138,3038.688,3040.924
3042.973,1770325200,3043.203,3040.146,3040.146
3044.291,1770326100,3046.277,3042.049,3042.977
3047.525,1770327000,3047.525,3043.996,3044.299
3029.253,1770327900,3047.855,3029.013,3047.538
3034.678,1770328800,3034.678,3029.254,3029.254
3040.161,1770329700,3040.161,3034.681,3034.681
3036.654,1770330600,3043.582,3035.981,3040.164
3042.013,1770331500,3042.013,3036.666,3036.666
3045.8,1770332400,3045.8,3041.101,3042.016
3050.889,1770333300,3050.889,3045.801,3045.801
3046.313,1770334200,3053.36,3044.276,3050.89
3047.549,1770335100,3048.162,3043.928,3046.313
3052.201,1770336000,3052.201,3047.55,3047.55
3053.035,1770336900,3054.717,3050.875,3052.208
3058.574,1770337800,3058.574,3053.037,3053.037
3063.902,1770338700,3063.902,3058.585,3058.585
3054.965,1770339600,3064.341,3052.61,3063.907
3060.382,1770340500,3060.382,3054.97,3054.97
3064.935,1770341400,3065.388,3060.39,3060.39
3070.42,1770342300,3070.42,3064.936,3064.936
3065.053,1770343200,3074.397,3063.906,3070.423
3067.911,1770344100,3070.066,3065.056,3065.056
3071.266,1770345000,3072.51,3067.911,3067.911
3074.901,1770345900,3074.901,3071.273,3071.273
3073.184,1770346800,3076.482,3070.048,3074.913
3063.011,1770347700,3074.672,3062.596,3073.196
3067.398,1770348600,3067.398,3062.182,3063.013
3067.68,1770349500,3068.556,3063.677,3067.413
3065.574,1770350400,3071.099,3064.966,3067.684
3063.473,1770351300,3068.07,3061.769,3065.575
3065.988,1770352200,3065.988,3063.474,3063.474
3052.169,1770353100,3066.041,3051.169,3065.99
3057.651,1770354000,3057.651,3052.183,3052.183
3059.954,1770354900,3060.38,3057.564,3057.66
3049.727,1770355800,3060.85,3048.317,3059.957
3052.766,1770356700,3052.766,3049.61,3049.731
3053.512,1770357600,3057.296,3052.551,3052.767
3051.756,1770358500,3055.464,3049.045,3053.515
3057.18,1770359400,3057.18,3051.771,3051.771
3059.667,1770360300,3059.667,3055.702,3057.182
3058.168,1770361200,3060.266,3054.452,3059.672
3061.387,1770362100,3061.387,3057.296,3058.17
3065.485,1770363000,3066.986,3061.388,3061.388
3070.514,1770363900,3070.514,3065.489,3065.489
3071.533,1770364800,3071.533,3067.11,3070.525
3070.694,1770365700,3074.153,3069.82,3071.541
3068.908,1770366600,3073.155,3068.08,3070.698
3069.788,1770367500,3070.321,3065.927,3068.912
3065.752,1770368400,3071.019,3064.022,3069.791
3062.456,1770369300,3067.377,3062.062,3065.758
3067.213,1770370200,3067.213,3062.46,3062.46
3071.222,1770371100,3071.222,3067.213,3067.213
3063.739,1770372000,3072.47,3063.215,3071.233
3064.191,1770372900,3068.961,3063.742,3063.749
3069.7,1770373800,3069.7,3064.202,3064.202
3063.725,1770374700,3071.343,3062.086,3069.707
3051.408,1770375600,3064.19,3051.16,3063.728
3055.487,1770376500,3055.7,3051.411,3051.411
3049.512,1770377400,3058.653,3047.926,3055.492
3047.135,1770378300,3050.468,3044.321,3049.513
3042.923,1770379200,3048.458,3040.766,3047.136
3045.06,1770380100,3046.346,3042.924,3042.924
3043.997,1770381000,3048.274,3042.869,3045.072
3044.068,1770381900,3046.634,3042.056,3044.005
3049.369,1770382800,3049.369,3044.073,3044.073
3049.273,1770383700,3050.965,3046.045,3049.369
3050.11,1770384600,3054.507,3049.279,3049.279
3054.264,1770385500,3054.537,3050.123,3050.123
3053.727,1770386400,3057.502,3051.52,3054.27
3057.098,1770387300,3057.098,3053.482,3053.73
3059.443,1770388200,3061.011,3057.109,3057.109
3056.349,1770389100,3059.476,3052.826,3059.446
3049.758,1770390000,3057.433,3048.025,3056.357
3048.466,1770390900,3054.332,3048.343,3049.762
3051.735,1770391800,3052.887,3048.473,3048.473
3054.745,1770392700,3054.745,3051.744,3051.744
3049.215,1770393600,3056.174,3045.451,3054.756
3051.318,1770394500,3052.415,3049.219,3049.219
3049.559,1770395400,3053.742,3048.826,3051.33
3050.081,1770396300,3053.248,3048.789,3049.561
3047.28,1770397200,3050.68,3042.589,3050.087
3050.79,1770398100,3051.713,3047.285,3047.285
3044.517,1770399000,3053.402,3042.534,3050.793
3038.094,1770399900,3044.693,3036.122,3044.517
3036.968,1770400800,3040.828,3034.522,3038.101
3034.083,1770401700,3039.94,3032.611,3036.977
3024.944,1770402600,3035.404,3024.792,3034.085
3029.295,1770403500,3029.295,3024.945,3024.953
3029.272,1770404400,3031.637,3026.506,3029.309
3031.626,1770405300,3031.626,3027.569,3029.275
3031.937,1770406200,3034.122,3030.481,3031.63
3037.417,1770407100,3037.417,3031.946,3031.946
3039.25,1770408000,3041.967,3037.417,3037.417
3031.343,1770408900,3041.656,3030.094,3039.257
3030.65,1770409800,3032.809,3027.702,3031.345
3034.198,1770410700,3034.198,3029.245,3030.65
3039.505,1770411600,3039.505,3034.205,3034.205
3041.157,1770412500,3043.685,3039.522,3039.522
3046.598,1770413400,3046.598,3041.161,3041.161
3050.457,1770414300,3050.457,3046.601,3046.601
3033.737,1770415200,3050.92,3032.372,3050.458
3028.177,1770416100,3034.147,3027.643,3033.738
3024.612,1770417000,3028.637,3022.235,3028.187
3030.093,1770417900,3030.093,3024.628,3024.628
3032.462,1770418800,3032.462,3027.212,3030.109
3024.12,1770419700,3033.126,3022.928,3032.468
3025.242,1770420600,3028.758,3024.128,3024.128
3020.633,1770421500,3025.307,3016.411,3025.248
3022.501,1770422400,3023.509,3020.649,3020.649
3017.266,1770423300,3023.994,3013.583,3022.501
3015.748,1770424200,3020.473,3015.494,3017.278
3017.184,1770425100,3018.735,3015.462,3015.764
3016.93,1770426000,3018.246,3012.696,3017.187
3008.491,1770426900,3017.492,3006.282,3016.936
2998.442,1770427800,3009.456,2997.882,3008.497
3003.774,1770428700,3003.774,2998.455,2998.455
3007.804,1770429600,3007.804,3002.495,3003.777
3011.629,1770430500,3012.128,3006.888,3007.807
3017.079,1770431400,3017.079,3011.64,3011.64
3022.424,1770432300,3022.424,3017.084,3017.084
3027.515,1770433200,3027.515,3022.43,3022.43
3030.288,1770434100,3030.934,3027.515,3027.515
3035.883,1770435000,3035.883,3030.29,3030.29
3027.536,1770435900,3036.116,3024.656,3035.887
3025.677,1770436800,3029.316,3025.149,3027.55
3022.414,1770437700,3027.991,3021.769,3025.691
3027.916,1770438600,3027.916,3022.416,3022.416
3027.448,1770439500,3028.354,3023.609,3027.927
3030.3,1770440400,3031.517,3027.461,3027.461
3035.867,1770441300,3035.867,3030.301,3030.301
3038.311,1770442200,3038.803,3035.798,3035.873
3043.458,1770443100,3043.458,3038.318,3038.318
3047.071,1770444000,3047.071,3043.46,3043.46
3048.675,1770444900,3051.773,3047.075,3047.075
3045.862,1770445800,3049.773,3044.864,3048.683
3046.711,1770446700,3046.903,3043.054,3045.871
3046.249,1770447600,3049.327,3043.276,3046.712
3050.235,1770448500,3050.235,3046.263,3046.263
3049.852,1770449400,3051.904,3047.983,3050.241
3053.962,1770450300,3054.234,3049.857,3049.857
3059.464,1770451200,3059.464,3053.977,3053.977
3065.024,1770452100,3065.024,3059.465,3059.465
3059.796,1770453000,3065.935,3057.218,3065.039
3058.518,1770453900,3061.155,3055.087,3059.802
3064.143,1770454800,3064.143,3058.519,3058.519
3066.358,1770455700,3066.358,3061.243,3064.148
3069.318,1770456600,3069.318,3064.989,3066.359
3067.312,1770457500,3072.93,3067.237,3069.327
3066.928,1770458400,3069.382,3066.614,3067.315
3072.516,1770459300,3072.516,3066.933,3066.933
3074.201,1770460200,3076.823,3072.524,3072.524
3074.693,1770461100,3074.693,3069.75,3074.214
3077.751,1770462000,3080.013,3074.703,3074.703
3078.648,1770462900,3078.753,3073.963,3077.763
3081.771,1770463800,3081.771,3078.421,3078.649
3082.406,1770464700,3082.457,3078.711,3081.774
3085.592,1770465600,3085.592,3080.601,3082.41
3084.21,1770466500,3088.632,3083.788,3085.603
3089.845,1770467400,3089.845,3084.217,3084.217
3089.966,1770468300,3094.31,3089.786,3089.848
3095.561,1770469200,3095.561,3089.973,3089.973
3088.417,1770470100,3096.282,3086.959,3095.563
3093.831,1770471000,3093.831,3088.421,3088.421
3092.124,1770471900,3097.402,3091.913,3093.831
3094.035,1770472800,3097.202,3092.127,3092.127
3097.454,1770473700,3098.007,3094.052,3094.052
3093.274,1770474600,3100.388,3092.807,3097.459
3095.505,1770475500,3096.213,3093.28,3093.28
3100.47,1770476400,3100.484,3095.519,3095.519
3088.127,1770477300,3100.79,3087.762,3100.479
3085.083,1770478200,3089.43,3082.929,3088.133
3087.075,1770479100,3087.08,3084.136,3085.085
3083.077,1770480000,3087.415,3080.169,3087.077
3075.854,1770480900,3086.112,3075.025,3083.089
3079.854,1770481800,3079.854,3075.859,3075.859
3083.574,1770482700,3083.63,3079.861,3079.861
3080.871,1770483600,3086.751,3079.855,3083.574
3086.43,1770484500,3086.43,3080.883,3080.883
3078.728,1770485400,3086.698,3075.356,3086.434
3078.346,1770486300,3080.531,3074.703,3078.736
3083.463,1770487200,3083.463,3078.351,3078.351
3087.718,1770488100,3088.516,3083.466,3083.466
3093.325,1770489000,3093.325,3087.722,3087.722
3098.758,1770489900,3098.758,3093.327,3093.327
3091.784,1770490800,3100.049,3090.345,3098.779
3087.482,1770491700,3092.218,3085.746,3091.797
3076.774,1770492600,3088.683,3075.617,3087.489
3070.193,1770493500,3078.951,3068.785,3076.774
3072.309,1770494400,3073.087,3069.526,3070.2
3076.018,1770495300,3076.018,3071.245,3072.31
3068.249,1770496200,3076.58,3066.311,3076.02
3070.014,1770497100,3072.205,3068.263,3068.263
3066.087,1770498000,3072.604,3065.755,3070.025
3065.287,1770498900,3067.243,3061.324,3066.091
3065.217,1770499800,3065.925,3062.936,3065.296
3069.93,1770500700,3069.93,3065.226,3065.226
3061.55,1770501600,3071.321,3059.794,3069.935
3062.274,1770502500,3066.449,3061.537,3061.553
3067.83,1770503400,3067.83,3062.274,3062.274
3073.498,1770504300,3073.498,3067.847,3067.847
3074.341,1770505200,3074.557,3070.55,3073.5
3074.351,1770506100,3075.051,3069.68,3074.342
3069.62,1770507000,3074.491,3066.49,3074.356
3074.943,1770507900,3074.943,3069.626,3069.626
3077.188,1770508800,3077.49,3074.721,3074.944
3074.791,1770509700,3080.087,3073.825,3077.191
3076.29,1770510600,3077.727,3073.523,3074.801
3075.112,1770511500,3077.403,3072.676,3076.293
3078.894,1770512400,3078.894,3074.733,3075.114
3077.95,1770513300,3079.91,3073.832,3078.9
3064.268,1770514200,3078.542,3062.107,3077.963
3067.23,1770515100,3067.376,3064.274,3064.274
3067.776,1770516000,3070.958,3066.855,3067.236
3073.341,1770516900,3073.341,3067.789,3067.789
3078.672,1770517800,3078.672,3073.348,3073.348
3084.314,1770518700,3084.314,3078.674,3078.674
3089.79,1770519600,3089.79,3084.316,3084.316
3088.845,1770520500,3091.448,3086.809,3089.801
3082.87,1770521400,3090.237,3080.631,3088.853
3082.61,1770522300,3085.742,3079.933,3082.88
3083.074,1770523200,3084.551,3080.416,3082.622
3086.126,1770524100,3088.388,3083.078,3083.078
3061.333,1770525000,3086.274,3060.944,3086.129
3061.158,1770525900,3065.354,3059.752,3061.344
3059.41,1770526800,3065.22,3058.083,3061.163
3052.794,1770527700,3059.67,3050.698,3057.384
3057.0,1770528600,3057.0,3052.795,3052.795
3060.842,1770529500,3061.17,3057.003,3057.003
3056.308,1770530400,3065.997,3056.262,3060.848
3056.947,1770531300,3061.094,3056.233,3056.32
3058.439,1770532200,3058.439,3054.356,3056.96
3057.713,1770533100,3059.193,3055.786,3058.443
3063.138,1770534000,3063.138,3057.714,3057.714
3065.144,1770534900,3066.164,3062.383,3063.139
3070.73,1770535800,3070.73,3065.151,3065.151
3070.521,1770536700,3071.696,3067.252,3070.738
3069.932,1770537600,3072.354,3068.58,3070.522
3075.344,1770538500,3075.344,3069.936,3069.936
3077.032,1770539400,3077.185,3073.189,3075.35
3069.281,1770540300,3077.055,3068.827,3077.035
3074.517,1770541200,3074.517,3069.293,3069.293
3064.098,1770542100,3074.769,3063.526,3074.526
3057.516,1770543000,3066.251,3056.893,3064.118
3058.27,1770543900,3058.841,3054.115,3057.527
3063.729,1770544800,3063.729,3058.273,3058.273
3062.682,1770545700,3066.107,3059.726,3063.729
3067.329,1770546600,3067.329,3062.43,3062.686
3070.092,1770547500,3070.092,3067.333,3067.333
3064.575,1770548400,3072.204,3063.062,3070.095
3070.044,1770549300,3070.044,3064.578,3064.578
3066.611,1770550200,3072.963,3065.022,3070.055
3070.35,1770551100,3070.701,3066.154,3066.625
3075.944,1770552000,3075.944,3070.36,3070.36
3075.671,1770552900,3076.75,3073.304,3075.949
3081.271,1770553800,3081.271,3075.681,3075.681
3076.642,1770554700,3082.771,3072.966,3081.274
3077.829,1770555600,3080.23,3076.653,3076.653
3080.934,1770556500,3083.409,3077.839,3077.839
3086.22,1770557400,3086.22,3080.937,3080.937
3086.219,1770558300,3088.21,3084.201,3086.233
3091.83,1770559200,3091.83,3086.219,3086.219
3088.635,1770560100,3091.923,3085.344,3091.835
3086.545,1770561000,3090.511,3083.819,3088.637
3089.614,1770561900,3089.614,3086.55,3086.55
